PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANNO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
8;307;6;28;08307006_28_M;2014;7;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N;;N;0.1;V;;N
43;171;1;28;43171001_28_M;2014;7;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N
8;19;28;28;08019028_28_M;2014;8;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;;N;0.4;V;;N;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V
8;19;45;28;08019045_28_M;2014;8;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V
8;19;54;28;08019054_28_M;2014;8;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V
8;19;55;28;08019055_28_M;2014;8;0.4;V;;N;0.4;V;;N;0.4;V;;N;0.4;V;;N;0.4;V;;N;0.4;V;;N;0.4;V;;N;0.4;V;;N;0.4;V;;N;0.4;V;;N;0.4;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
8;19;4;28;08019004_28_M;2014;8;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V
8;19;42;28;08019042_28_M;2014;8;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V
8;19;43;28;08019043_28_M;2014;8;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V
8;19;44;28;08019044_28_M;2014;8;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V
8;19;53;28;08019053_28_M;2014;8;0.4;V;0.4;V;;N;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;;N;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;;N;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;;N
25;51;1;28;25051001_28_M;2014;8;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N
8;22;6;28;08022006_28_M;2014;8;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N
17;22;2;28;17022002_28_M;2014;8;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N
17;27;2;28;17027002_28_M;2014;8;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;0.2;V;;N;;N;;N;;N;;N;;N
8;54;1;28;08054001_28_M;2014;8;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N
43;47;1;28;43047001_28_M;2014;8;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N
8;102;5;28;08102005_28_M;2014;8;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.2;V;;N;;N;0.4;V;;N;;N;;N;;N;;N;;N
25;120;1;28;25120001_28_M;2014;8;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N
8;112;3;28;08112003_28_M;2014;8;;N;;N;;N;0.3;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.7;V;;N;;N;;N;;N;;N
8;125;12;28;08125012_28_M;2014;8;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N
8;182;4;28;08182004_28_M;2014;8;0.1;V;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N
8;169;8;28;08169008_28_M;2014;8;;N;0.1;V;;N;0.1;V;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;0.2;V;;N;;N;;N;;N
43;123;5;28;43123005_28_M;2014;8;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
8;196;1;28;08196001_28_M;2014;8;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.3;V;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N
8;211;3;28;08211003_28_M;2014;8;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;0.4;V;;N;;N;;N;;N;;N
8;263;6;28;08263006_28_M;2014;8;0.1;V;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N
8;274;4;28;08274004_28_M;2014;8;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N
8;282;1;28;08282001_28_M;2014;8;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N
8;307;6;28;08307006_28_M;2014;8;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N
43;171;1;28;43171001_28_M;2014;8;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N
33;36;999;28;33036999_28_M;2014;1;0.0;N;0.0;N;0.0;N;0.05;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.08;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.04;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.02;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.08;V;0.0;N
33;36;999;28;33036999_28_M;2014;2;0.0;N;0.0;N;0.02;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.02;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.04;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.31;V;0.0;N;0.0;N;0.0;N;0.07;V;0.0;;0.0;;0.0;
19;61;999;28;19061999_28_M;2014;1;0.0;N;0.0;N;0.01;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.02;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.01;V;0.0;N;0.0;N;0.0;N;0.0;N;0.01;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.01;V
19;61;999;28;19061999_28_M;2014;3;0.0;N;0.0;N;0.0;N;0.0;N;0.01;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.05;V;0.0;N;0.0;N;0.06;V;0.0;N;0.0;N;0.0;N;0.05;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.01;V;0.0;N;0.0;N;0.0;N
19;61;999;28;19061999_28_M;2014;4;0.0;N;0.0;N;0.0;N;0.0;N;0.01;V;0.0;N;0.0;N;0.0;N;0.0;N;0.01;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.02;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.01;V;0.0;N;0.0;N;0.0;N;0.0;N;0.01;V;0.0;
33;36;999;28;33036999_28_M;2014;5;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.15;V;0.0;N;0.0;N;0.0;N;0.0;N;0.18;V;0.0;N;0.0;N;0.0;N;0.04;V;0.0;N;0.0;N;0.0;N;0.15;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.02;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N
19;61;999;28;19061999_28_M;2014;5;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.05;V;0.0;N;0.0;N;0.0;N;0.0;N;0.03;V;0.0;N;0.0;N;0.0;N;0.02;V;0.0;N;0.0;N;0.0;N;0.03;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.01;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N
19;61;999;28;19061999_28_M;2014;2;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.01;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.01;V;0.01;V;0.0;N;0.01;V;0.0;N;0.0;N;0.01;V;0.0;;0.0;;0.0;
8;19;28;28;08019028_28_M;2014;9;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.0;N
8;19;45;28;08019045_28_M;2014;9;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.0;N
8;19;54;28;08019054_28_M;2014;9;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.0;N
8;19;55;28;08019055_28_M;2014;9;;N;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;;N;;N;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.0;N
8;19;4;28;08019004_28_M;2014;9;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.0;N
8;19;42;28;08019042_28_M;2014;9;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.0;N
8;19;43;28;08019043_28_M;2014;9;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.0;N
8;19;44;28;08019044_28_M;2014;9;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;;N;0.4;V;0.4;V;0.0;N
8;19;53;28;08019053_28_M;2014;9;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;;N;;N;;N;0.4;V;;N;0.4;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.4;V;0.0;N
25;51;1;28;25051001_28_M;2014;9;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;0.1;V;;N;0.0;N
8;22;6;28;08022006_28_M;2014;9;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.0;N
17;22;2;28;17022002_28_M;2014;9;0.1;V;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;0.1;V;0.0;N
17;27;2;28;17027002_28_M;2014;9;;N;;N;;N;;N;;N;0.1;V;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;0.2;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
8;54;1;28;08054001_28_M;2014;9;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;0.2;V;;N;;N;;N;0.3;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
43;47;1;28;43047001_28_M;2014;9;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;0.1;V;;N;0.0;N
8;102;5;28;08102005_28_M;2014;9;;N;;N;;N;;N;;N;0.4;V;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;0.3;V;;N;;N;;N;;N;;N;;N;;N;0.0;N
25;120;1;28;25120001_28_M;2014;9;;N;0.1;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.3;V;;N;;N;;N;0.1;V;0.0;N
8;112;3;28;08112003_28_M;2014;9;;N;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N;0.6;V;;N;;N;;N;;N;;N;0.3;V;;N;;N;;N;;N;;N;;N;;N;0.2;V;;N;;N;;N;1.4;V;;N;0.0;N
8;125;12;28;08125012_28_M;2014;9;;N;0.2;V;;N;;N;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N;;N;;N;0.0;N
8;182;4;28;08182004_28_M;2014;9;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;0.1;V;0.0;N
8;169;8;28;08169008_28_M;2014;9;0.2;V;;N;;N;;N;;N;;N;;N;;N;;N;0.3;V;;N;;N;;N;;N;;N;;N;0.3;V;;N;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
43;123;5;28;43123005_28_M;2014;9;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
8;196;1;28;08196001_28_M;2014;9;;N;0.4;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.4;V;;N;;N;;N;;N;0.3;V;;N;;N;;N;;N;0.4;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
8;211;3;28;08211003_28_M;2014;9;;N;0.2;V;;N;;N;;N;;N;;N;;N;;N;0.3;V;;N;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
8;263;6;28;08263006_28_M;2014;9;0.2;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.4;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
43;44;3;28;43044003_28_M;2014;9;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
8;274;4;28;08274004_28_M;2014;9;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.3;V;;N;;N;;N;0.1;V;;N;0.0;N
8;282;1;28;08282001_28_M;2014;9;;N;0.1;V;;N;;N;;N;0.2;V;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.0;N
8;307;6;28;08307006_28_M;2014;9;;N;;N;0.1;V;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N;0.1;V;;N;0.0;N
43;171;1;28;43171001_28_M;2014;9;;N;;N;0.1;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;0.2;V;;N;;N;;N;0.1;V;0.0;N
8;19;28;28;08019028_28_M;2014;10;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.6;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V
8;19;45;28;08019045_28_M;2014;10;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.6;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V
8;19;54;28;08019054_28_M;2014;10;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V
8;19;55;28;08019055_28_M;2014;10;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;;N;;N;;N;;N;0.4;V;0.4;V;0.4;V;0.4;V
8;19;4;28;08019004_28_M;2014;10;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V
8;19;42;28;08019042_28_M;2014;10;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.9;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V
8;19;43;28;08019043_28_M;2014;10;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.7;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V
8;19;44;28;08019044_28_M;2014;10;;N;;N;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;;N;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V
8;19;53;28;08019053_28_M;2014;10;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;;N;0.4;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
25;51;1;28;25051001_28_M;2014;10;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N
8;22;6;28;08022006_28_M;2014;10;;N;0.1;V;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;0.1;V;;N;;N
17;22;2;28;17022002_28_M;2014;10;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;0.4;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.2;V
17;27;2;28;17027002_28_M;2014;10;;N;;N;;N;0.2;V;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N;;N;;N;;N;;N
8;54;1;28;08054001_28_M;2014;10;;N;0.2;V;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.2;V;;N;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N;0.3;V;;N;;N;;N;;N
43;47;1;28;43047001_28_M;2014;10;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N
8;102;5;28;08102005_28_M;2014;10;0.1;V;;N;;N;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N
25;120;1;28;25120001_28_M;2014;10;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;0.4;V;;N;;N;;N;;N;;N;;N;;N;0.2;V;;N;;N;;N
8;112;3;28;08112003_28_M;2014;10;;N;;N;;N;;N;;N;;N;;N;;N;2.9;V;;N;;N;;N;;N;;N;1.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.5;V;;N;;N;;N;;N;;N;1.1;V
